order_id,so_num,order_due_date,order_created_date,order_ship_date,plant,customer,cust_name,address1,address2,city,state,zip,total_qty,total_sales,order_total_length_ft,order_utilization_pct,order_utilization_grade,order_utilization_credit_ft,order_exceeds_capacity,line_count,order_is_excluded,needs_review,order_status,last_seen_at,closed_at,last_upload_id,order_line_id,line_due_date,item,item_desc,line_qty,line_sales,bin,load_num,sku,unit_length_ft,line_total_length_ft,line_max_stack_height,stack_position,line_utilization_pct,line_is_excluded,sku_category,sku_length_with_tongue_ft,sku_max_stack_step_deck,sku_max_stack_flat_bed,assigned_load_ids,assigned_load_statuses,assigned_session_statuses,line_has_blocking_assignment,window_start_date,window_end_date,days_until_due,normalized_zip,origin_plant_lat,origin_plant_lng,dest_lat,dest_lng,origin_to_dest_miles_haversine,ia_state_rate_per_mile,standalone_estimated_cost_single_stop,requires_return_to_origin_lowes_rule,line_eligible_for_optimizer_now
4277,12604263,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1114 3RD ST NW,,ROSEAU,MN,56751,1,1550.0,14.0,6.6,F,3.5,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9683,2026-02-25,6X10GW-RT,6X10 WOOD FLOOR REN,1,1550.0,USA,,6X10GW/LEO,14.0,14.0,4,1,26.41509433962264,0,USA,14.0,5,4,"502,595",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,56751,41.55944,-95.9025,48.80929,-95.76035,500.99,3.2,1658.18,0,0
4278,12604266,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,170 E 2ND S,,CHEYENNE WELLS,CO,80810,1,1550.0,14.0,6.6,F,3.5,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9684,2026-02-25,6X10GW-RT,6X10 WOOD FLOOR REN,1,1550.0,USA,,6X10GW/LEO,14.0,14.0,4,1,26.41509433962264,0,USA,14.0,5,4,"524,609",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,80810,41.55944,-95.9025,38.82589,-102.4454,393.47,3.48,1424.27,0,0
3761,12604268,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,400 W AVE A,,OSHKOSH,NE,69154,1,1550.0,14.0,6.6,F,3.5,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9049,2026-02-25,6X10GW-RT,6X10 WOOD FLOOR REN,1,1550.0,USA,,6X10GW/LEO,14.0,14.0,4,1,26.41509433962264,0,USA,14.0,5,4,"498,589",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,69154,41.55944,-95.9025,41.4642,-102.35349,333.77,3.3,1156.45,0,0
3702,12604269,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,"15700 N 169 HWY, UNIT D",,SMITHVILLE,MO,64089,1,1550.0,14.0,6.6,F,3.5,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,8990,2026-02-25,6X10GW-RT,6X10 WOOD FLOOR REN,1,1550.0,USA,,6X10GW/LEO,14.0,14.0,4,1,26.41509433962264,0,USA,14.0,5,4,"520,605",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,64089,41.55944,-95.9025,39.39007,-94.56483,165.56,2.75,800.0,0,0
4177,12604274,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,55 S DUBUQUE ST,,NORTH LIBERTY,IA,52317,1,1550.0,14.0,6.6,F,3.5,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9547,2026-02-25,6X10GW-RT,6X10 WOOD FLOOR REN,1,1550.0,USA,,6X10GW/LEO,14.0,14.0,4,1,26.41509433962264,0,USA,14.0,5,4,"514,612",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,52317,41.55944,-95.9025,41.76277,-91.63142,220.91,3.75,883.4,0,0
3893,12604276,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,25990 CROCKER BLVD,,HARRISON TOWNSHIP,MI,48045,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9194,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"527,613",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,48045,41.55944,-95.9025,42.59121,-82.83017,673.56,2.2,1536.83,0,0
3954,12604278,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,24708 75TH ST,,SALEM,WI,53168,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9271,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"534,624",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,53168,41.55944,-95.9025,42.57858,-88.12999,404.7,2.22,953.43,0,0
4079,12604279,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,417 MILWAUKEE AVE,,BURLINGTON,WI,53105,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9410,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"536,621",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,53105,41.55944,-95.9025,42.66412,-88.28045,397.94,2.22,938.42,0,0
3987,12604281,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,701 SPRUCE STREET,,ALEXANDRIA,SD,57311,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9308,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"523,607",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,57311,41.55944,-95.9025,43.65112,-97.76483,172.79,3.5,800.0,0,0
3879,12604285,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1662 MARKET DR,,STILLWATER,MN,55082,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9180,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"531,619",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,55082,41.55944,-95.9025,45.07446,-92.84006,287.51,3.2,975.04,0,0
3790,12604286,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1300 1ST ST NE,,NEW PRAGUE,MN,56071,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9081,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"528,615",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,56071,41.55944,-95.9025,44.53459,-93.58209,236.6,3.2,812.11,0,0
3891,12604287,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,125 N MARQUETTE RD,,PRAIRIE DU CHIEN,WI,53821,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9192,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"532,623",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,53821,41.55944,-95.9025,43.04769,-91.06569,267.66,2.22,800.0,0,0
3722,12604288,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,217 N CENTER AVE,,VIROQUA,WI,54665,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9010,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"537,597",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,54665,41.55944,-95.9025,43.5319,-90.92134,287.81,2.22,800.0,0,0
3789,12604292,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,747 S C ST,,BROKEN BOW,NE,68822,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9080,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"512,626",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,68822,41.55944,-95.9025,41.38899,-99.62766,193.2,3.3,800.0,0,0
3878,12604293,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1140 E 5TH ST,,WINNER,SD,57580,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9179,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"522,608",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,57580,41.55944,-95.9025,43.28987,-100.05772,243.3,3.5,906.54,0,0
3882,12604294,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,122 W VINE ST,,OWATONNA,MN,55060,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9183,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"531,619",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,55060,41.55944,-95.9025,44.05966,-93.22639,219.63,3.2,800.0,0,0
3881,12604300,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,312 1ST ST E,,INDEPENDENCE,IA,50644,2,3350.0,12.0,9.1,F,4.8,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9182,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,2,3350.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"521,606",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,50644,41.55944,-95.9025,42.47751,-91.89721,215.15,3.75,861.81,0,0
4069,12604301,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,702 9TH AVE SE,,WATERTOWN,SD,57201,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9399,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"519,629",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,57201,41.55944,-95.9025,44.93412,-97.09424,240.77,3.5,897.68,0,0
4006,12604302,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1405 OLD ST MARYS RD,,PERRYVILLE,MO,63775,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9329,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"533,622",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,63775,41.55944,-95.9025,37.71051,-89.87919,416.3,2.75,1199.83,0,0
4002,12604303,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,301 E HIGHWAY 18,,MARTIN,SD,57551,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9325,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"519,607",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,57551,41.55944,-95.9025,43.18087,-101.70012,316.38,3.5,1162.32,0,0
3788,12604306,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1718 CENTRAL ST W,,BAGLEY,MN,56621,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9079,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"530,615",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,56621,41.55944,-95.9025,47.40975,-95.41597,404.95,3.2,1350.84,0,0
3890,12604307,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,8674 W RADCLIFF RD,,HARDINSBURG,IN,47125,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9191,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"542,633",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,47125,41.55944,-95.9025,38.46341,-86.30825,550.58,2.15,1238.74,0,0
4078,12604308,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,503 LAKE AVE W,,LADYSMITH,WI,54848,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9409,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"538,621",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,54848,41.55944,-95.9025,45.51546,-91.10284,363.9,2.22,862.85,0,0
4001,12604312,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1007 US HIGHWAY 23 N,,ALPENA,MI,49707,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9324,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"501,614",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,49707,41.55944,-95.9025,45.09375,-83.50186,668.58,2.2,1525.88,0,0
4000,12604315,2026-02-25,2026-02-05,2026-02-25,IA,WALSHS ACE HRDWR,WALSHS ACE HRDWR,1420 STATE ROAD 69,,NEW GLARUS,WI,53574,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9323,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"539,625",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,53574,41.55944,-95.9025,42.81851,-89.65181,331.54,2.22,800.0,0,0
3721,12604318,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,104 STATE AVENUE,,WARROAD,MN,56763,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9009,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"530,618",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,56763,41.55944,-95.9025,48.80879,-95.34167,501.65,3.2,1660.29,0,0
4068,12604319,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,28 S MAIN ST,,RICE LAKE,WI,54868,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9398,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"538,621",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,54868,41.55944,-95.9025,45.52723,-91.70977,345.24,2.22,821.43,0,0
4309,12604320,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,626 WASHINGTON ST,,HORICON,WI,53032,1,1550.0,14.0,6.6,F,3.5,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9720,2026-02-25,6X10GW-RT,6X10 WOOD FLOOR REN,1,1550.0,USA,,6X10GW/LEO,14.0,14.0,4,1,26.41509433962264,0,USA,14.0,5,4,"505,598",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,53032,41.55944,-95.9025,43.44708,-88.6234,392.92,2.22,927.27,0,0
3775,12604321,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,23 1ST AVE SW,,LE MARS,IA,51031,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9066,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"521,602",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,51031,41.55944,-95.9025,42.80282,-96.18092,87.09,3.75,800.0,0,0
3952,12604326,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1502 16TH AVE,,BLOOMER,WI,54724,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9269,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"534,620",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,54724,41.55944,-95.9025,45.10793,-91.48458,330.69,2.22,800.0,0,0
4428,12604327,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1818 WISCONSIN AVE,,GRAFTON,WI,53024,1,1550.0,14.0,6.6,F,3.5,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9884,2026-02-25,6X10GW-RT,6X10 WOOD FLOOR REN,1,1550.0,USA,,6X10GW/LEO,14.0,14.0,4,1,26.41509433962264,0,USA,14.0,5,4,"505,592",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,53024,41.55944,-95.9025,43.33233,-87.93299,424.22,2.22,996.76,0,0
3953,12604330,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,19040 DEWEY ST,,WHITEHALL,WI,54773,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9270,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"534,624",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,54773,41.55944,-95.9025,44.39301,-91.3002,304.0,2.22,800.0,0,0
4070,12604333,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1700 13TH ST N,,HUMBOLDT,IA,50548,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9400,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"511,632",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,50548,41.55944,-95.9025,42.71275,-94.22645,117.15,3.75,800.0,0,0
3787,12604334,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,701 S WESTERN AVENUE,,HARTFORD,SD,57033,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9078,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"522,616",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,57033,41.55944,-95.9025,43.61613,-96.96037,151.96,3.5,800.0,0,0
3723,12604336,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,2842 16TH ST,,MOLINE,IL,61265,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9011,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"495,594",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,61265,41.55944,-95.9025,41.48195,-90.48895,280.07,2.7,811.2,0,0
3871,12604337,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1460 33RD AVE,,COLUMBUS,NE,68601,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9172,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"543,626",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,68601,41.55944,-95.9025,41.45205,-97.39477,77.57,3.3,800.0,0,0
3892,12604338,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,4083 ARBOR LANE,,NEW PALESTINE,IN,46163,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9193,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"542,633",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,46163,41.55944,-95.9025,39.7287,-85.90435,538.9,2.15,1213.63,0,0
4003,12604340,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1020 HORICON ST,,MAYVILLE,WI,53050,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9326,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"539,625",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,53050,41.55944,-95.9025,43.50992,-88.54734,397.84,2.22,938.2,0,0
3715,12604341,2026-02-25,2026-02-06,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1719 SHERIDAN BLVD,,EDGEWATER,CO,80214,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9003,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"524,609",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,80214,41.55944,-95.9025,39.74205,-105.07123,496.52,3.48,1782.89,0,0
3880,12604345,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1610 GOVERNORS DR,,CASSELTON,ND,58012,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9181,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"540,601",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,58012,41.55944,-95.9025,46.93639,-97.16113,376.71,3.26,1283.06,0,0
3786,12604355,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,8250 INDUSTRIAL PARK RD NW,,WALKER,MN,56484,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,9077,2026-02-25,6X8GW2KPT,6X8 WOOD FLR 2K TRAILER-PT-13,1,1675.0,USA,,6X8GW2KPT,12.0,12.0,5,1,22.641509433962266,0,USA,12.0,6,5,"530,618",PROPOSED,"ARCHIVED,DRAFT",1,2026-02-13,2026-02-27,12,56484,41.55944,-95.9025,47.09744,-94.47416,389.1,3.2,1300.12,0,0
